t	fd	fd	fd
1.51409999999985	0.185907542726189	0.688034110932434	0.335119068106966
1.51419999999985	0.185905757007951	0.688064355036846	0.335150369829076
1.51429999999985	0.185903970927952	0.688094592536389	0.335181670775933
1.51439999999985	0.185902184486248	0.688124823430591	0.335212970947456
1.51449999999985	0.185900397682895	0.688155047718977	0.335244270343567
1.51459999999985	0.185898610517948	0.688185265401075	0.335275568964186
1.51469999999985	0.185896822991461	0.688215476476414	0.335306866809232
1.51479999999985	0.185895035103491	0.68824568094452	0.335338163878626
1.51489999999985	0.185893246854092	0.688275878804921	0.335369460172289
1.51499999999985	0.185891458243319	0.688306070057146	0.33540075569014
1.51509999999985	0.185889669271228	0.688336254700722	0.3354320504321
1.51519999999985	0.185887879937874	0.688366432735179	0.335463344398089
1.51529999999985	0.185886090243312	0.688396604160044	0.335494637588027
1.51539999999985	0.185884300187597	0.688426768974847	0.335525930001835
1.51549999999985	0.185882509770783	0.688456927179115	0.335557221639432
1.51559999999985	0.185880718992928	0.68848707877238	0.335588512500739
1.51569999999985	0.185878927854084	0.688517223754168	0.335619802585675
1.51579999999985	0.185877136354308	0.688547362124011	0.335651091894162
1.51589999999985	0.185875344493655	0.688577493881437	0.335682380426119
1.51599999999985	0.185873552272179	0.688607619025977	0.335713668181466
1.51609999999985	0.185871759689936	0.68863773755716	0.335744955160123
1.51619999999985	0.185869966746981	0.688667849474517	0.335776241362011
1.51629999999985	0.185868173443368	0.688697954777578	0.335807526787049
1.51639999999985	0.185866379779152	0.688728053465873	0.335838811435157
1.51649999999985	0.18586458575439	0.688758145538933	0.335870095306256
1.51659999999985	0.185862791369135	0.688788230996289	0.335901378400266
1.51669999999985	0.185860996623443	0.688818309837471	0.335932660717105
1.51679999999985	0.185859201517368	0.688848382062012	0.335963942256696
1.51689999999985	0.185857406050966	0.688878447669442	0.335995223018956
1.51699999999985	0.185855610224292	0.688908506659293	0.336026503003807
1.51709999999985	0.1858538140374	0.688938559031097	0.336057782211169
1.51719999999985	0.185852017490345	0.688968604784386	0.33608906064096
1.51729999999985	0.185850220583182	0.688998643918691	0.336120338293102
1.51739999999985	0.185848423315967	0.689028676433545	0.336151615167513
1.51749999999985	0.185846625688753	0.689058702328481	0.336182891264115
1.51759999999985	0.185844827701597	0.68908872160303	0.336214166582826
1.51769999999985	0.185843029354552	0.689118734256726	0.336245441123567
1.51779999999985	0.185841230647674	0.689148740289102	0.336276714886257
1.51789999999985	0.185839431581017	0.689178739699691	0.336307987870816
1.51799999999985	0.185837632154636	0.689208732488026	0.336339260077165
1.51809999999985	0.185835832368586	0.689238718653641	0.336370531505222
1.51819999999985	0.185834032222922	0.689268698196069	0.336401802154908
1.51829999999985	0.185832231717699	0.689298671114844	0.336433072026142
1.51839999999985	0.185830430852971	0.689328637409501	0.336464341118845
1.51849999999985	0.185828629628793	0.689358597079573	0.336495609432935
1.51859999999985	0.18582682804522	0.689388550124595	0.336526876968333
1.51869999999985	0.185825026102307	0.689418496544101	0.336558143724958
1.51879999999985	0.185823223800108	0.689448436337627	0.33658940970273
1.51889999999985	0.185821421138678	0.689478369504706	0.336620674901569
1.51899999999985	0.185819618118072	0.689508296044875	0.336651939321394
1.51909999999985	0.185817814738344	0.689538215957668	0.336683202962125
1.51919999999985	0.185816010999549	0.689568129242621	0.336714465823681
1.51929999999985	0.185814206901742	0.68959803589927	0.336745727905983
1.51939999999985	0.185812402444977	0.68962793592715	0.33677698920895
1.51949999999985	0.18581059762931	0.689657829325797	0.3368082497325
1.51959999999985	0.185808792454794	0.689687716094748	0.336839509476555
1.51969999999985	0.185806986921485	0.689717596233539	0.336870768441033
1.51979999999985	0.185805181029436	0.689747469741706	0.336902026625855
1.51989999999985	0.185803374778703	0.689777336618787	0.336933284030939
1.51999999999985	0.18580156816934	0.689807196864317	0.336964540656205
1.52009999999985	0.185799761201401	0.689837050477835	0.336995796501573
1.52019999999985	0.185797953874942	0.689866897458877	0.337027051566961
1.52029999999985	0.185796146190017	0.689896737806981	0.337058305852291
1.52039999999985	0.185794338146679	0.689926571521684	0.33708955935748
1.52049999999985	0.185792529744985	0.689956398602525	0.337120812082449
1.52059999999985	0.185790720984988	0.68998621904904	0.337152064027116
1.52069999999985	0.185788911866743	0.690016032860769	0.337183315191402
1.52079999999985	0.185787102390304	0.69004584003725	0.337214565575226
1.52089999999985	0.185785292555726	0.690075640578021	0.337245815178506
1.52099999999985	0.185783482363063	0.690105434482621	0.337277064001164
1.52109999999985	0.18578167181237	0.690135221750588	0.337308312043117
1.52119999999985	0.185779860903701	0.690165002381463	0.337339559304285
1.52129999999985	0.18577804963711	0.690194776374783	0.337370805784587
1.52139999999985	0.185776238012653	0.690224543730089	0.337402051483944
1.52149999999985	0.185774426030382	0.69025430444692	0.337433296402273
1.52159999999985	0.185772613690354	0.690284058524816	0.337464540539495
1.52169999999985	0.185770800992622	0.690313805963317	0.337495783895528
1.52179999999985	0.18576898793724	0.690343546761963	0.337527026470293
1.52189999999985	0.185767174524263	0.690373280920294	0.337558268263707
1.52199999999985	0.185765360753746	0.690403008437851	0.337589509275691
1.52209999999985	0.185763546625742	0.690432729314174	0.337620749506164
1.52219999999985	0.185761732140306	0.690462443548805	0.337651988955044
1.52229999999985	0.185759917297492	0.690492151141284	0.337683227622251
1.52239999999985	0.185758102097354	0.690521852091153	0.337714465507705
1.52249999999985	0.185756286539947	0.690551546397954	0.337745702611323
1.52259999999985	0.185754470625326	0.690581234061227	0.337776938933026
1.52269999999985	0.185752654353543	0.690610915080514	0.337808174472733
1.52279999999985	0.185750837724655	0.690640589455358	0.337839409230362
1.52289999999985	0.185749020738714	0.6906702571853	0.337870643205833
1.52299999999985	0.185747203395775	0.690699918269884	0.337901876399065
1.52309999999985	0.185745385695892	0.69072957270865	0.337933108809977
1.52319999999985	0.18574356763912	0.690759220501144	0.337964340438488
1.52329999999985	0.185741749225513	0.690788861646906	0.337995571284517
1.52339999999985	0.185739930455124	0.69081849614548	0.338026801347983
1.52349999999985	0.185738111328008	0.69084812399641	0.338058030628805
1.52359999999985	0.18573629184422	0.690877745199238	0.338089259126902
1.52369999999985	0.185734472003813	0.690907359753509	0.338120486842193
1.52379999999985	0.185732651806841	0.690936967658766	0.338151713774597
1.52389999999985	0.185730831253359	0.690966568914554	0.338182939924033
1.52399999999985	0.18572901034342	0.690996163520415	0.33821416529042
1.52409999999985	0.185727189077079	0.691025751475896	0.338245389873676
1.52419999999985	0.185725367454391	0.69105533278054	0.338276613673722
1.52429999999985	0.185723545475408	0.691084907433892	0.338307836690475
1.52439999999985	0.185721723140185	0.691114475435496	0.338339058923854
1.52449999999985	0.185719900448776	0.691144036784899	0.338370280373779
1.52459999999985	0.185718077401235	0.691173591481645	0.338401501040168
1.52469999999985	0.185716253997617	0.69120313952528	0.338432720922941
1.52479999999985	0.185714430237974	0.691232680915349	0.338463940022015
1.52489999999985	0.185712606122362	0.691262215651398	0.33849515833731
1.52499999999985	0.185710781650834	0.691291743732974	0.338526375868744
1.52509999999985	0.185708956823444	0.691321265159622	0.338557592616237
1.52519999999985	0.185707131640246	0.691350779930888	0.338588808579706
1.52529999999985	0.185705306101294	0.69138028804632	0.338620023759072
1.52539999999985	0.185703480206643	0.691409789505465	0.338651238154252
1.52549999999985	0.185701653956345	0.691439284307868	0.338682451765165
1.52559999999985	0.185699827350455	0.691468772453078	0.338713664591731
1.52569999999985	0.185698000389027	0.69149825394064	0.338744876633867
1.52579999999985	0.185696173072114	0.691527728770104	0.338776087891492
1.52589999999985	0.185694345399771	0.691557196941017	0.338807298364526
1.52599999999985	0.185692517372052	0.691586658452927	0.338838508052886
1.52609999999985	0.18569068898901	0.69161611330538	0.338869716956492
1.52619999999985	0.185688860250699	0.691645561497927	0.338900925075261
1.52629999999985	0.185687031157173	0.691675003030115	0.338932132409113
1.52639999999985	0.185685201708486	0.691704437901493	0.338963338957966
1.52649999999985	0.185683371904692	0.69173386611161	0.338994544721739
1.52659999999985	0.185681541745844	0.691763287660014	0.339025749700351
1.52669999999985	0.185679711231997	0.691792702546255	0.339056953893719
1.52679999999985	0.185677880363204	0.691822110769883	0.339088157301763
1.52689999999985	0.185676049139518	0.691851512330446	0.3391193599244
1.52699999999985	0.185674217560994	0.691880907227495	0.33915056176155
1.52709999999985	0.185672385627686	0.691910295460579	0.339181762813131
1.52719999999985	0.185670553339646	0.691939677029248	0.339212963079062
1.52729999999985	0.18566872069693	0.691969051933054	0.33924416255926
1.52739999999985	0.18566688769959	0.691998420171546	0.339275361253645
1.52749999999985	0.18566505434768	0.692027781744275	0.339306559162134
1.52759999999985	0.185663220641254	0.692057136650791	0.339337756284647
1.52769999999985	0.185661386580366	0.692086484890647	0.339368952621102
1.52779999999985	0.185659552165069	0.692115826463393	0.339400148171416
1.52789999999985	0.185657717395418	0.692145161368581	0.339431342935509
1.52799999999985	0.185655882271464	0.692174489605761	0.339462536913299
1.52809999999985	0.185654046793263	0.692203811174487	0.339493730104704
1.52819999999985	0.185652210960868	0.692233126074309	0.339524922509642
1.52829999999985	0.185650374774333	0.692262434304781	0.339556114128032
1.52839999999985	0.18564853823371	0.692291735865454	0.339587304959793
1.52849999999985	0.185646701339054	0.692321030755882	0.339618495004842
1.52859999999985	0.185644864090419	0.692350318975616	0.339649684263097
1.52869999999985	0.185643026487857	0.69237960052421	0.339680872734478
1.52879999999985	0.185641188531423	0.692408875401217	0.339712060418902
1.52889999999985	0.18563935022117	0.69243814360619	0.339743247316287
1.52899999999985	0.185637511557151	0.692467405138683	0.339774433426552
1.52909999999985	0.18563567253942	0.692496659998249	0.339805618749615
1.52919999999985	0.18563383316803	0.692525908184442	0.339836803285394
1.52929999999985	0.185631993443036	0.692555149696817	0.339867987033808
1.52939999999985	0.18563015336449	0.692584384534928	0.339899169994774
1.52949999999985	0.185628312932446	0.692613612698328	0.339930352168211
1.52959999999985	0.185626472146957	0.692642834186573	0.339961533554036
1.52969999999985	0.185624631008078	0.692672048999218	0.339992714152169
1.52979999999985	0.18562278951586	0.692701257135817	0.340023893962526
1.52989999999985	0.185620947670359	0.692730458595926	0.340055072985027
1.52999999999985	0.185619105471626	0.6927596533791	0.340086251219589
1.53009999999985	0.185617262919716	0.692788841484895	0.34011742866613
1.53019999999985	0.185615420014682	0.692818022912866	0.340148605324568
1.53029999999985	0.185613576756578	0.69284719766257	0.340179781194823
1.53039999999985	0.185611733145456	0.692876365733563	0.34021095627681
1.53049999999985	0.18560988918137	0.6929055271254	0.340242130570449
1.53059999999985	0.185608044864374	0.692934681837639	0.340273304075657
1.53069999999985	0.18560620019452	0.692963829869836	0.340304476792353
1.53079999999985	0.185604355171863	0.692992971221549	0.340335648720455
1.53089999999985	0.185602509796455	0.693022105892334	0.34036681985988
1.53099999999985	0.185600664068349	0.693051233881748	0.340397990210546
1.53109999999985	0.1855988179876	0.69308035518935	0.340429159772371
1.53119999999985	0.18559697155426	0.693109469814696	0.340460328545274
1.53129999999985	0.185595124768383	0.693138577757346	0.340491496529171
1.53139999999985	0.185593277630021	0.693167679016855	0.340522663723982
1.53149999999985	0.185591430139228	0.693196773592784	0.340553830129624
1.53159999999985	0.185589582296058	0.693225861484691	0.340584995746014
1.53169999999985	0.185587734100563	0.693254942692134	0.340616160573071
1.53179999999985	0.185585885552797	0.693284017214671	0.340647324610712
1.53189999999985	0.185584036652813	0.693313085051863	0.340678487858856
1.53199999999985	0.185582187400664	0.693342146203268	0.340709650317419
1.53209999999985	0.185580337796404	0.693371200668445	0.340740811986321
1.53219999999985	0.185578487840085	0.693400248446955	0.340771972865478
1.53229999999985	0.18557663753176	0.693429289538357	0.340803132954808
1.53239999999985	0.185574786871483	0.693458323942212	0.34083429225423
1.53249999999985	0.185572935859307	0.693487351658078	0.34086545076366
1.53259999999985	0.185571084495286	0.693516372685517	0.340896608483018
1.53269999999985	0.185569232779471	0.69354538702409	0.340927765412219
1.53279999999985	0.185567380711917	0.693574394673357	0.340958921551182
1.53289999999985	0.185565528292675	0.693603395632878	0.340990076899825
1.53299999999985	0.185563675521801	0.693632389902216	0.341021231458065
1.53309999999985	0.185561822399345	0.693661377480931	0.341052385225821
1.53319999999985	0.185559968925363	0.693690358368585	0.341083538203009
1.53329999999985	0.185558115099906	0.69371933256474	0.341114690389547
1.53339999999985	0.185556260923027	0.693748300068958	0.341145841785353
1.53349999999985	0.18555440639478	0.693777260880801	0.341176992390344
1.53359999999985	0.185552551515218	0.693806214999831	0.341208142204439
1.53369999999985	0.185550696284393	0.693835162425611	0.341239291227554
1.53379999999985	0.185548840702359	0.693864103157703	0.341270439459607
1.53389999999985	0.185546984769169	0.69389303719567	0.341301586900516
1.53399999999985	0.185545128484875	0.693921964539076	0.341332733550199
