t	fg	fg	fg
0.458699999999966	0.192545680147768	0.147055153718059	0.00380666858368151
0.458799999999966	0.192576774224013	0.147137720788203	0.0038155960844285
0.458899999999966	0.192607857583681	0.147220284588596	0.00382454143461261
0.458999999999966	0.192638930232953	0.147302845118192	0.00383350466056326
0.459099999999966	0.192669992178003	0.147385402375957	0.00384248578861914
0.459199999999966	0.192701043425005	0.147467956360863	0.0038514848451282
0.459299999999966	0.192732083980127	0.147550507071891	0.00386050185644752
0.459399999999966	0.192763113849534	0.14763305450803	0.00386953684894316
0.459499999999966	0.192794133039386	0.147715598668279	0.00387858984899013
0.459599999999966	0.192825141555842	0.147798139551642	0.00388766088297223
0.459699999999966	0.192856139405055	0.147880677157135	0.00389674997728198
0.459799999999966	0.192887126593174	0.147963211483779	0.0039058571583205
0.459899999999966	0.192918103126346	0.148045742530605	0.00391498245249741
0.459999999999966	0.192949069010714	0.148128270296652	0.00392412588623071
0.460099999999966	0.192980024252415	0.148210794780965	0.0039332874859467
0.460199999999966	0.193010968857586	0.1482933159826	0.00394246727807985
0.460299999999966	0.193041902832356	0.148375833900619	0.00395166528907273
0.460399999999966	0.193072826182855	0.148458348534093	0.00396088154537585
0.460499999999966	0.193103738915205	0.148540859882101	0.0039701160734476
0.460599999999966	0.193134641035527	0.148623367943729	0.00397936889975412
0.460699999999966	0.193165532549937	0.148705872718072	0.0039886400507692
0.460799999999966	0.193196413464548	0.148788374204232	0.00399792955297415
0.460899999999966	0.193227283785469	0.148870872401319	0.00400723743285774
0.460999999999966	0.193258143518805	0.148953367308452	0.00401656371691606
0.461099999999966	0.193288992670657	0.149035858924756	0.00402590843165239
0.461199999999966	0.193319831247125	0.149118347249364	0.00403527160357713
0.461299999999966	0.193350659254301	0.149200832281418	0.00404465325920769
0.461399999999966	0.193381476698276	0.149283314020068	0.00405405342506834
0.461499999999965	0.193412283585138	0.149365792464469	0.00406347212769014
0.461599999999965	0.193443079920969	0.149448267613787	0.00407290939361082
0.461699999999965	0.193473865711848	0.149530739467192	0.00408236524937464
0.461799999999965	0.193504640963851	0.149613208023865	0.00409183972153233
0.461899999999965	0.193535405683051	0.149695673282993	0.00410133283664094
0.461999999999965	0.193566159875515	0.14977813524377	0.00411084462126374
0.462099999999965	0.193596903547308	0.149860593905398	0.0041203751019701
0.462199999999965	0.193627636704492	0.149943049267087	0.0041299243053354
0.462299999999965	0.193658359353123	0.150025501328055	0.0041394922579409
0.462399999999965	0.193689071499255	0.150107950087525	0.00414907898637362
0.462499999999965	0.193719773148938	0.15019039554473	0.00415868451722623
0.462599999999965	0.193750464308219	0.150272837698908	0.00416830887709697
0.462699999999965	0.193781144983139	0.150355276549306	0.00417795209258947
0.462799999999965	0.193811815179737	0.150437712095179	0.0041876141903127
0.462899999999965	0.19384247490405	0.150520144335787	0.00419729519688082
0.462999999999965	0.193873124162108	0.150602573270398	0.00420699513891307
0.463099999999965	0.19390376295994	0.150684998898289	0.00421671404303367
0.463199999999965	0.193934391303568	0.150767421218742	0.00422645193587167
0.463299999999965	0.193965009199016	0.150849840231047	0.00423620884406087
0.463399999999965	0.193995616652298	0.150932255934502	0.00424598479423969
0.463499999999965	0.194026213669428	0.15101466832841	0.00425577981305105
0.463599999999965	0.194056800256416	0.151097077412083	0.00426559392714226
0.463699999999965	0.194087376419268	0.151179483184839	0.00427542716316488
0.463799999999965	0.194117942163986	0.151261885646004	0.00428527954777464
0.463899999999965	0.194148497496569	0.151344284794911	0.00429515110763129
0.463999999999965	0.194179042423012	0.151426680630899	0.0043050418693985
0.464099999999965	0.194209576949305	0.151509073153313	0.00431495185974374
0.464199999999965	0.194240101081437	0.151591462361509	0.00432488110533814
0.464299999999965	0.194270614825392	0.151673848254845	0.00433482963285639
0.464399999999965	0.19430111818715	0.151756230832689	0.00434479746897663
0.464499999999965	0.194331611172687	0.151838610094415	0.00435478464038031
0.464599999999965	0.194362093787978	0.151920986039404	0.00436479117375206
0.464699999999965	0.194392566038991	0.152003358667043	0.00437481709577961
0.464799999999965	0.194423027931693	0.152085727976727	0.00438486243315363
0.464899999999965	0.194453479472045	0.152168093967857	0.00439492721256763
0.464999999999965	0.194483920666006	0.152250456639842	0.00440501146071783
0.465099999999965	0.194514351519531	0.152332815992094	0.00441511520430303
0.465199999999965	0.194544772038572	0.152415172024036	0.00442523847002451
0.465299999999965	0.194575182229075	0.152497524735096	0.00443538128458588
0.465399999999965	0.194605582096986	0.152579874124708	0.004445543674693
0.465499999999965	0.194635971648245	0.152662220192314	0.00445572566705379
0.465599999999965	0.194666350888787	0.15274456293736	0.00446592728837817
0.465699999999965	0.194696719824548	0.152826902359302	0.00447614856537791
0.465799999999965	0.194727078461456	0.152909238457599	0.0044863895247665
0.465899999999965	0.194757426805437	0.15299157123172	0.00449665019325903
0.465999999999965	0.194787764862414	0.153073900681138	0.00450693059757207
0.466099999999965	0.194818092638305	0.153156226805333	0.00451723076442354
0.466199999999965	0.194848410139026	0.153238549603792	0.0045275507205326
0.466299999999965	0.194878717370488	0.153320869076007	0.0045378904926195
0.466399999999965	0.194909014338599	0.153403185221479	0.00454825010740546
0.466499999999965	0.194939301049264	0.153485498039713	0.00455862959161255
0.466599999999965	0.194969577508383	0.153567807530221	0.00456902897196357
0.466699999999965	0.194999843721853	0.153650113692521	0.00457944827518191
0.466799999999965	0.195030099695568	0.153732416526138	0.00458988752799143
0.466899999999965	0.195060345435418	0.153814716030603	0.00460034675711632
0.466999999999965	0.195090580947289	0.153897012205453	0.004610825989281
0.467099999999965	0.195120806237065	0.153979305050232	0.00462132525120995
0.467199999999965	0.195151021310623	0.154061594564488	0.00463184456962763
0.467299999999965	0.19518122617384	0.154143880747779	0.00464238397125829
0.467399999999965	0.195211420832588	0.154226163599664	0.00465294348282592
0.467499999999965	0.195241605292735	0.154308443119713	0.00466352313105406
0.467599999999965	0.195271779560147	0.154390719307499	0.00467412294266566
0.467699999999965	0.195301943640684	0.154472992162603	0.00468474294438303
0.467799999999965	0.195332097540203	0.15455526168461	0.0046953831629276
0.467899999999965	0.19536224126456	0.154637527873112	0.00470604362501989
0.467999999999965	0.195392374819605	0.154719790727709	0.00471672435737933
0.468099999999965	0.195422498211184	0.154802050248003	0.0047274253867241
0.468199999999965	0.195452611445142	0.154884306433605	0.00473814673977106
0.468299999999965	0.195482714527317	0.154966559284132	0.0047488884432356
0.468399999999965	0.195512807463546	0.155048808799204	0.00475965052383147
0.468499999999965	0.195542890259662	0.155131054978449	0.00477043300827069
0.468599999999965	0.195572962921495	0.155213297821501	0.00478123592326341
0.468699999999965	0.195603025454868	0.155295537328	0.00479205929551776
0.468799999999965	0.195633077865606	0.155377773497591	0.00480290315173971
0.468899999999965	0.195663120159525	0.155460006329925	0.00481376751863299
0.468999999999965	0.195693152342441	0.155542235824658	0.00482465242289889
0.469099999999965	0.195723174420166	0.155624461981454	0.00483555789123615
0.469199999999965	0.195753186398506	0.15570668479998	0.00484648395034086
0.469299999999965	0.195783188283267	0.15578890427991	0.00485743062690627
0.469399999999965	0.195813180080249	0.155871120420924	0.00486839794762268
0.469499999999965	0.195843161795249	0.155953333222708	0.00487938593917731
0.469599999999965	0.195873133434061	0.156035542684952	0.00489039462825415
0.469699999999965	0.195903095002475	0.156117748807353	0.00490142404153386
0.469799999999965	0.195933046506277	0.156199951589612	0.00491247420569356
0.469899999999965	0.19596298795125	0.156282151031439	0.00492354514740678
0.469999999999965	0.195992919343174	0.156364347132545	0.00493463689334325
0.470099999999965	0.196022840687825	0.15644653989265	0.00494574947016883
0.470199999999965	0.196052751990975	0.156528729311478	0.00495688290454531
0.470299999999965	0.196082653258393	0.156610915388758	0.00496803722313029
0.470399999999965	0.196112544495844	0.156693098124227	0.0049792124525771
0.470499999999965	0.19614242570909	0.156775277517623	0.00499040861953455
0.470599999999964	0.196172296903889	0.156857453568695	0.00500162575064691
0.470699999999964	0.196202158085997	0.156939626277192	0.00501286387255369
0.470799999999964	0.196232009261164	0.157021795642872	0.00502412301188951
0.470899999999964	0.196261850435137	0.157103961665497	0.00503540319528401
0.470999999999964	0.196291681613662	0.157186124344835	0.00504670444936167
0.471099999999964	0.196321502802479	0.157268283680658	0.00505802680074165
0.471199999999964	0.196351314007325	0.157350439672744	0.00506937027603771
0.471299999999964	0.196381115233933	0.157432592320877	0.00508073490185801
0.471399999999964	0.196410906488034	0.157514741624846	0.00509212070480503
0.471499999999964	0.196440687775355	0.157596887584444	0.00510352771147535
0.471599999999964	0.196470459101618	0.15767903019947	0.00511495594845959
0.471699999999964	0.196500220472543	0.157761169469729	0.00512640544234221
0.471799999999964	0.196529971893846	0.157843305395029	0.0051378762197014
0.471899999999964	0.19655971337124	0.157925437975186	0.00514936830710892
0.471999999999964	0.196589444910434	0.15800756721002	0.00516088173112997
0.472099999999964	0.196619166517134	0.158089693099354	0.00517241651832304
0.472199999999964	0.196648878197041	0.158171815643019	0.00518397269523976
0.472299999999964	0.196678579955855	0.15825393484085	0.00519555028842478
0.472399999999964	0.19670827179927	0.158336050692686	0.00520714932441561
0.472499999999964	0.196737953732978	0.158418163198374	0.00521876982974247
0.472599999999964	0.196767625762667	0.158500272357762	0.00523041183092815
0.472699999999964	0.196797287894022	0.158582378170705	0.00524207535448789
0.472799999999964	0.196826940132724	0.158664480637064	0.00525376042692919
0.472899999999964	0.19685658248445	0.158746579756704	0.00526546707475172
0.472999999999964	0.196886214954876	0.158828675529494	0.00527719532444711
0.473099999999964	0.196915837549671	0.158910767955309	0.00528894520249887
0.473199999999964	0.196945450274503	0.158992857034028	0.0053007167353822
0.473299999999964	0.196975053135036	0.159074942765537	0.00531250994956386
0.473399999999964	0.19700464613693	0.159157025149724	0.00532432487150202
0.473499999999964	0.197034229285842	0.159239104186483	0.00533616152764613
0.473599999999964	0.197063802587425	0.159321179875714	0.00534801994443673
0.473699999999964	0.197093366047329	0.15940325221732	0.00535990014830536
0.473799999999964	0.197122919671201	0.15948532121121	0.00537180216567438
0.473899999999964	0.197152463464683	0.159567386857297	0.00538372602295682
0.473999999999964	0.197181997433416	0.159649449155498	0.00539567174655624
0.474099999999964	0.197211521583034	0.159731508105737	0.00540763936286659
0.474199999999964	0.197241035919171	0.159813563707941	0.00541962889827204
0.474299999999964	0.197270540447456	0.159895615962042	0.00543164037914687
0.474399999999964	0.197300035173514	0.159977664867977	0.00544367383185527
0.474499999999964	0.197329520102968	0.160059710425687	0.00545572928275123
0.474599999999964	0.197358995241437	0.160141752635117	0.0054678067581784
0.474699999999964	0.197388460594535	0.16022379149622	0.00547990628446988
0.474799999999964	0.197417916167875	0.160305827008948	0.00549202788794814
0.474899999999964	0.197447361967066	0.160387859173264	0.00550417159492482
0.474999999999964	0.197476797997711	0.16046988798913	0.00551633743170063
0.475099999999964	0.197506224265413	0.160551913456515	0.00552852542456514
0.475199999999964	0.19753564077577	0.160633935575393	0.00554073559979667
0.475299999999964	0.197565047534376	0.160715954345741	0.00555296798366214
0.475399999999964	0.197594444546823	0.160797969767542	0.00556522260241689
0.475499999999964	0.197623831818698	0.160879981840783	0.00557749948230456
0.475599999999964	0.197653209355587	0.160961990565453	0.00558979864955692
0.475699999999964	0.197682577163069	0.16104399594155	0.00560212013039372
0.475799999999964	0.197711935246722	0.161125997969073	0.00561446395102256
0.475899999999964	0.197741283612121	0.161207996648025	0.00562683013763869
0.475999999999964	0.197770622264835	0.161289991978417	0.00563921871642492
0.476099999999964	0.197799951210433	0.16137198396026	0.00565162971355141
0.476199999999964	0.197829270454478	0.161453972593573	0.00566406315517556
0.476299999999964	0.19785858000253	0.161535957878376	0.00567651906744183
0.476399999999964	0.197887879860147	0.161617939814697	0.00568899747648158
0.476499999999964	0.197917170032882	0.161699918402564	0.00570149840841297
0.476599999999964	0.197946450526285	0.161781893642012	0.00571402188934075
0.476699999999964	0.197975721345902	0.161863865533081	0.00572656794535611
0.476799999999964	0.198004982497278	0.161945834075812	0.00573913660253656
0.476899999999964	0.198034233985952	0.162027799270254	0.00575172788694576
0.476999999999964	0.198063475817461	0.162109761116457	0.00576434182463335
0.477099999999964	0.198092707997337	0.162191719614477	0.00577697844163482
0.477199999999964	0.19812193053111	0.162273674764373	0.00578963776397133
0.477299999999964	0.198151143424308	0.16235562656621	0.00580231981764957
0.477399999999964	0.198180346682451	0.162437575020055	0.00581502462866161
0.477499999999964	0.198209540311061	0.16251952012598	0.00582775222298474
