t	Rg	Rg	Rg
0.992799999999907	6.95168396381095E-05	0.000926200870026424	0.00646619724958919
0.992899999999907	6.95179566156892E-05	0.000926259006766567	0.00646669220749209
0.992999999999907	6.95190734730351E-05	0.000926317141912976	0.00646718710751464
0.993099999999907	6.95201902101813E-05	0.000926375275466572	0.00646768194968231
0.993199999999907	6.95213068271621E-05	0.00092643340742827	0.00646817673402058
0.993299999999907	6.95224233240118E-05	0.000926491537798988	0.0064686714605549
0.993399999999907	6.95235397007646E-05	0.000926549666579642	0.00646916612931071
0.993499999999907	6.95246559574547E-05	0.000926607793771149	0.00646966074031345
0.993599999999907	6.95257720941163E-05	0.000926665919374425	0.00647015529358851
0.993699999999907	6.95268881107836E-05	0.000926724043390386	0.00647064978916129
0.993799999999907	6.95280040074908E-05	0.000926782165819946	0.00647114422705718
0.993899999999907	6.95291197842721E-05	0.000926840286664021	0.00647163860730154
0.993999999999907	6.95302354411614E-05	0.000926898405923526	0.00647213292991971
0.994099999999907	6.95313509781931E-05	0.000926956523599375	0.00647262719493703
0.994199999999907	6.95324663954012E-05	0.000927014639692483	0.00647312140237882
0.994299999999907	6.95335816928197E-05	0.000927072754203762	0.00647361555227039
0.994399999999907	6.95346968704828E-05	0.000927130867134127	0.00647410964463702
0.994499999999907	6.95358119284245E-05	0.00092718897848449	0.006474603679504
0.994599999999907	6.95369268666789E-05	0.000927247088255765	0.00647509765689657
0.994699999999907	6.953804168528E-05	0.000927305196448864	0.00647559157683998
0.994799999999907	6.95391563842618E-05	0.000927363303064699	0.00647608543935947
0.994899999999907	6.95402709636582E-05	0.000927421408104182	0.00647657924448024
0.994999999999907	6.95413854235034E-05	0.000927479511568225	0.0064770729922275
0.995099999999907	6.95424997638312E-05	0.000927537613457739	0.00647756668262643
0.995199999999907	6.95436139846756E-05	0.000927595713773634	0.0064780603157022
0.995299999999907	6.95447280860706E-05	0.000927653812516822	0.00647855389147997
0.995399999999907	6.954584206805E-05	0.000927711909688213	0.00647904740998487
0.995499999999907	6.95469559306478E-05	0.000927770005288716	0.00647954087124203
0.995599999999907	6.95480696738978E-05	0.000927828099319242	0.00648003427527657
0.995699999999907	6.9549183297834E-05	0.0009278861917807	0.00648052762211357
0.995799999999907	6.95502968024901E-05	0.000927944282673998	0.00648102091177811
0.995899999999907	6.95514101879001E-05	0.000928002372000046	0.00648151414429527
0.995999999999907	6.95525234540977E-05	0.000928060459759752	0.00648200731969009
0.996099999999907	6.95536366011168E-05	0.000928118545954023	0.00648250043798761
0.996199999999907	6.95547496289912E-05	0.000928176630583769	0.00648299349921285
0.996299999999907	6.95558625377546E-05	0.000928234713649895	0.00648348650339082
0.996399999999907	6.95569753274409E-05	0.00092829279515331	0.0064839794505465
0.996499999999907	6.95580879980837E-05	0.00092835087509492	0.00648447234070488
0.996599999999907	6.95592005497168E-05	0.000928408953475632	0.00648496517389091
0.996699999999907	6.95603129823739E-05	0.000928467030296352	0.00648545795012955
0.996799999999907	6.95614252960888E-05	0.000928525105557985	0.00648595066944572
0.996899999999907	6.9562537490895E-05	0.000928583179261438	0.00648644333186434
0.996999999999907	6.95636495668264E-05	0.000928641251407615	0.00648693593741033
0.997099999999907	6.95647615239166E-05	0.000928699321997422	0.00648742848610855
0.997199999999906	6.95658733621991E-05	0.000928757391031763	0.0064879209779839
0.997299999999906	6.95669850817076E-05	0.000928815458511542	0.00648841341306122
0.997399999999906	6.95680966824758E-05	0.000928873524437664	0.00648890579136536
0.997499999999906	6.95692081645373E-05	0.000928931588811032	0.00648939811292116
0.997599999999906	6.95703195279255E-05	0.00092898965163255	0.00648989037775342
0.997699999999906	6.95714307726741E-05	0.00092904771290312	0.00649038258588694
0.997799999999906	6.95725418988167E-05	0.000929105772623645	0.00649087473734652
0.997899999999906	6.95736529063868E-05	0.000929163830795028	0.00649136683215692
0.997999999999906	6.95747637954178E-05	0.000929221887418171	0.0064918588703429
0.998099999999906	6.95758745659434E-05	0.000929279942493975	0.0064923508519292
0.998199999999906	6.95769852179969E-05	0.000929337996023343	0.00649284277694055
0.998299999999906	6.9578095751612E-05	0.000929396048007175	0.00649333464540166
0.998399999999906	6.95792061668219E-05	0.000929454098446372	0.00649382645733722
0.998499999999906	6.95803164636603E-05	0.000929512147341835	0.00649431821277193
0.998599999999906	6.95814266421604E-05	0.000929570194694464	0.00649480991173045
0.998699999999906	6.95825367023558E-05	0.000929628240505159	0.00649530155423744
0.998799999999906	6.95836466442798E-05	0.000929686284774819	0.00649579314031753
0.998899999999906	6.95847564679658E-05	0.000929744327504344	0.00649628466999536
0.998999999999906	6.95858661734472E-05	0.000929802368694633	0.00649677614329552
0.999099999999906	6.95869757607574E-05	0.000929860408346585	0.00649726756024262
0.999199999999906	6.95880852299296E-05	0.000929918446461098	0.00649775892086125
0.999299999999906	6.95891945809973E-05	0.000929976483039069	0.00649825022517596
0.999399999999906	6.95903038139936E-05	0.000930034518081397	0.00649874147321131
0.999499999999906	6.9591412928952E-05	0.00093009255158898	0.00649923266499184
0.999599999999906	6.95925219259056E-05	0.000930150583562714	0.00649972380054207
0.999699999999906	6.95936308048878E-05	0.000930208614003496	0.00650021487988652
0.999799999999906	6.95947395659318E-05	0.000930266642912223	0.00650070590304967
0.999899999999906	6.95958482090709E-05	0.00093032467028979	0.00650119687005601
0.999999999999906	6.95969567343382E-05	0.000930382696137094	0.00650168778093001
1.00009999999991	6.95980651417669E-05	0.000930440720455031	0.00650217863569612
1.00019999999991	6.95991734313904E-05	0.000930498743244495	0.00650266943437877
1.00029999999991	6.96002816032416E-05	0.000930556764506382	0.00650316017700239
1.00039999999991	6.96013896573538E-05	0.000930614784241587	0.00650365086359139
1.00049999999991	6.96024975937602E-05	0.000930672802451002	0.00650414149417016
1.00059999999991	6.96036054124938E-05	0.000930730819135524	0.00650463206876308
1.00069999999991	6.96047131135878E-05	0.000930788834296045	0.00650512258739452
1.00079999999991	6.96058206970753E-05	0.000930846847933458	0.00650561305008883
1.00089999999991	6.96069281629893E-05	0.000930904860048658	0.00650610345687036
1.00099999999991	6.96080355113629E-05	0.000930962870642536	0.00650659380776341
1.00109999999991	6.96091427422293E-05	0.000931020879715985	0.0065070841027923
1.00119999999991	6.96102498556214E-05	0.000931078887269898	0.00650757434198132
1.00129999999991	6.96113568515722E-05	0.000931136893305167	0.00650806452535477
1.00139999999991	6.96124637301148E-05	0.000931194897822682	0.00650855465293689
1.00149999999991	6.96135704912821E-05	0.000931252900823335	0.00650904472475195
1.00159999999991	6.96146771351072E-05	0.000931310902308017	0.00650953474082417
1.00169999999991	6.96157836616229E-05	0.000931368902277619	0.0065100247011778
1.00179999999991	6.96168900708624E-05	0.000931426900733031	0.00651051460583702
1.00189999999991	6.96179963628584E-05	0.000931484897675144	0.00651100445482604
1.00199999999991	6.96191025376439E-05	0.000931542893104846	0.00651149424816905
1.00209999999991	6.96202085952518E-05	0.000931600887023027	0.0065119839858902
1.00219999999991	6.96213145357151E-05	0.000931658879430577	0.00651247366801365
1.00229999999991	6.96224203590665E-05	0.000931716870328384	0.00651296329456354
1.00239999999991	6.96235260653389E-05	0.000931774859717337	0.00651345286556399
1.00249999999991	6.96246316545653E-05	0.000931832847598323	0.00651394238103911
1.00259999999991	6.96257371267784E-05	0.000931890833972232	0.006514431841013
1.00269999999991	6.9626842482011E-05	0.00093194881883995	0.00651492124550974
1.00279999999991	6.96279477202959E-05	0.000932006802202364	0.0065154105945534
1.00289999999991	6.9629052841666E-05	0.000932064784060363	0.00651589988816803
1.00299999999991	6.9630157846154E-05	0.000932122764414831	0.00651638912637768
1.00309999999991	6.96312627337926E-05	0.000932180743266656	0.00651687830920636
1.00319999999991	6.96323675046147E-05	0.000932238720616725	0.00651736743667809
1.00329999999991	6.96334721586529E-05	0.000932296696465921	0.00651785650881687
1.00339999999991	6.96345766959399E-05	0.000932354670815132	0.00651834552564667
1.00349999999991	6.96356811165085E-05	0.000932412643665242	0.00651883448719148
1.00359999999991	6.96367854203913E-05	0.000932470615017135	0.00651932339347525
1.00369999999991	6.9637889607621E-05	0.000932528584871697	0.00651981224452191
1.00379999999991	6.96389936782302E-05	0.000932586553229812	0.0065203010403554
1.00389999999991	6.96400976322517E-05	0.000932644520092364	0.00652078978099962
1.00399999999991	6.9641201469718E-05	0.000932702485460236	0.00652127846647849
1.00409999999991	6.96423051906617E-05	0.000932760449334311	0.00652176709681588
1.00419999999991	6.96434087951154E-05	0.000932818411715473	0.00652225567203566
1.00429999999991	6.96445122831118E-05	0.000932876372604605	0.0065227441921617
1.00439999999991	6.96456156546833E-05	0.000932934332002588	0.00652323265721784
1.00449999999991	6.96467189098625E-05	0.000932992289910305	0.0065237210672279
1.00459999999991	6.96478220486821E-05	0.000933050246328638	0.00652420942221571
1.00469999999991	6.96489250711744E-05	0.000933108201258467	0.00652469772220506
1.00479999999991	6.9650027977372E-05	0.000933166154700676	0.00652518596721975
1.00489999999991	6.96511307673074E-05	0.000933224106656143	0.00652567415728355
1.00499999999991	6.96522334410131E-05	0.000933282057125751	0.00652616229242022
1.00509999999991	6.96533359985215E-05	0.000933340006110378	0.0065266503726535
1.00519999999991	6.96544384398651E-05	0.000933397953610906	0.00652713839800714
1.00529999999991	6.96555407650763E-05	0.000933455899628214	0.00652762636850484
1.00539999999991	6.96566429741876E-05	0.000933513844163181	0.00652811428417032
1.00549999999991	6.96577450672313E-05	0.000933571787216686	0.00652860214502726
1.00559999999991	6.96588470442399E-05	0.000933629728789608	0.00652908995109934
1.00569999999991	6.96599489052457E-05	0.000933687668882826	0.00652957770241024
1.00579999999991	6.96610506502811E-05	0.000933745607497217	0.00653006539898358
1.00589999999991	6.96621522793784E-05	0.00093380354463366	0.00653055304084303
1.00599999999991	6.966325379257E-05	0.000933861480293033	0.00653104062801219
1.00609999999991	6.96643551898882E-05	0.000933919414476212	0.00653152816051467
1.00619999999991	6.96654564713652E-05	0.000933977347184074	0.00653201563837408
1.00629999999991	6.96665576370335E-05	0.000934035278417496	0.00653250306161398
1.00639999999991	6.96676586869252E-05	0.000934093208177355	0.00653299043025796
1.00649999999991	6.96687596210726E-05	0.000934151136464527	0.00653347774432956
1.00659999999991	6.9669860439508E-05	0.000934209063279887	0.00653396500385232
1.00669999999991	6.96709611422636E-05	0.000934266988624311	0.00653445220884978
1.00679999999991	6.96720617293716E-05	0.000934324912498673	0.00653493935934544
1.00689999999991	6.96731622008643E-05	0.00093438283490385	0.0065354264553628
1.00699999999991	6.96742625567737E-05	0.000934440755840715	0.00653591349692535
1.00709999999991	6.96753627971322E-05	0.000934498675310143	0.00653640048405656
1.00719999999991	6.96764629219717E-05	0.000934556593313007	0.00653688741677989
1.00729999999991	6.96775629313246E-05	0.000934614509850182	0.00653737429511878
1.00739999999991	6.9678662825223E-05	0.000934672424922541	0.00653786111909667
1.00749999999991	6.96797626036988E-05	0.000934730338530957	0.00653834788873697
1.00759999999991	6.96808622667843E-05	0.000934788250676302	0.00653883460406308
1.00769999999991	6.96819618145116E-05	0.000934846161359449	0.00653932126509841
1.00779999999991	6.96830612469126E-05	0.00093490407058127	0.00653980787186632
1.00789999999991	6.96841605640196E-05	0.000934961978342638	0.00654029442439017
1.00799999999991	6.96852597658644E-05	0.000935019884644423	0.00654078092269332
1.00809999999991	6.96863588524792E-05	0.000935077789487498	0.0065412673667991
1.00819999999991	6.9687457823896E-05	0.000935135692872732	0.00654175375673084
1.00829999999991	6.96885566801467E-05	0.000935193594800997	0.00654224009251185
1.00839999999991	6.96896554212634E-05	0.000935251495273164	0.00654272637416541
1.00849999999991	6.9690754047278E-05	0.000935309394290101	0.00654321260171482
1.00859999999991	6.96918525582226E-05	0.00093536729185268	0.00654369877518334
1.00869999999991	6.96929509541289E-05	0.000935425187961769	0.00654418489459422
1.00879999999991	6.96940492350291E-05	0.000935483082618238	0.00654467095997071
1.00889999999991	6.96951474009549E-05	0.000935540975822955	0.00654515697133604
1.00899999999991	6.96962454519383E-05	0.000935598867576789	0.00654564292871342
1.00909999999991	6.96973433880112E-05	0.000935656757880609	0.00654612883212606
1.00919999999991	6.96984412092055E-05	0.000935714646735283	0.00654661468159713
1.00929999999991	6.96995389155529E-05	0.000935772534141678	0.00654710047714982
1.00939999999991	6.97006365070854E-05	0.000935830420100662	0.00654758621880728
1.00949999999991	6.97017339838349E-05	0.000935888304613101	0.00654807190659267
1.00959999999991	6.9702831345833E-05	0.000935946187679863	0.00654855754052911
1.00969999999991	6.97039285931116E-05	0.000936004069301814	0.00654904312063974
1.00979999999991	6.97050257257026E-05	0.000936061949479821	0.00654952864694765
1.00989999999991	6.97061227436376E-05	0.000936119828214749	0.00655001411947594
1.00999999999991	6.97072196469485E-05	0.000936177705507464	0.00655049953824769
1.01009999999991	6.9708316435667E-05	0.000936235581358832	0.00655098490328598
1.01019999999991	6.97094131098248E-05	0.000936293455769717	0.00655147021461384
1.01029999999991	6.97105096694536E-05	0.000936351328740984	0.00655195547225434
1.01039999999991	6.97116061145852E-05	0.000936409200273497	0.00655244067623048
1.01049999999991	6.97127024452512E-05	0.000936467070368122	0.00655292582656529
1.01059999999991	6.97137986614833E-05	0.000936524939025721	0.00655341092328176
1.01069999999991	6.97148947633132E-05	0.000936582806247159	0.0065538959664029
1.01079999999991	6.97159907507725E-05	0.000936640672033298	0.00655438095595166
1.01089999999991	6.97170866238929E-05	0.000936698536385002	0.00655486589195101
1.01099999999991	6.97181823827059E-05	0.000936756399303133	0.0065553507744239
1.01109999999991	6.97192780272432E-05	0.000936814260788554	0.00655583560339326
1.01119999999991	6.97203735575364E-05	0.000936872120842126	0.00655632037888202
1.01129999999991	6.97214689736171E-05	0.000936929979464713	0.00655680510091308
1.01139999999991	6.97225642755168E-05	0.000936987836657174	0.00655728976950934
1.01149999999991	6.9723659463267E-05	0.000937045692420371	0.00655777438469368
1.01159999999991	6.97247545368994E-05	0.000937103546755166	0.00655825894648897
1.01169999999991	6.97258494964453E-05	0.000937161399662419	0.00655874345491807
