t;TC1;TC2;TC3;TC4;
322.200000;584.960582;541.622340;493.342159;-273.000000;
322.300000;584.862282;541.600928;493.253556;-273.000000;
322.400000;585.058655;541.789399;493.336603;-273.000000;
322.500000;584.898682;541.732736;493.142985;-273.000000;
322.600000;584.915350;541.728675;493.295685;-273.000000;
322.700000;584.874900;541.652402;493.091468;-273.000000;
322.800000;584.843166;541.676034;493.183468;-273.000000;
322.900000;584.792658;541.657468;493.077232;-273.000000;
323.000000;584.732950;541.478478;492.972024;-273.000000;
323.100000;584.786166;541.492141;493.122150;-273.000000;
323.200000;584.733982;541.473468;492.974850;-273.000000;
323.300000;584.729463;541.414363;493.020732;-273.000000;
323.400000;584.550353;541.298312;493.148206;-273.000000;
323.500000;584.610137;541.271912;492.938788;-273.000000;
323.600000;584.620721;541.183091;492.952753;-273.000000;
323.700000;584.596861;541.211344;492.856235;-273.000000;
323.800000;584.562795;541.233275;492.881153;-273.000000;
323.900000;584.502553;541.132244;492.914288;-273.000000;
324.000000;584.508776;541.277890;492.778624;-273.000000;
324.100000;584.423918;541.172897;492.971997;-273.000000;
324.200000;584.438250;541.139262;492.852688;-273.000000;
324.300000;584.338916;540.974356;492.896179;-273.000000;
324.400000;584.404692;541.041087;492.707718;-273.000000;
324.500000;584.297726;540.928252;492.592556;-273.000000;
324.600000;584.374574;540.920841;492.764656;-273.000000;
324.700000;584.278424;540.793059;492.674047;-273.000000;
324.800000;584.252834;540.805505;492.680082;-273.000000;
324.900000;584.280050;540.859899;492.644344;-273.000000;
325.000000;584.122750;540.853659;492.606118;-273.000000;
325.100000;584.168726;540.773703;492.668321;-273.000000;
325.200000;584.179258;540.753954;492.597203;-273.000000;
325.300000;584.186205;540.726821;492.447185;-273.000000;
325.400000;584.093182;540.637721;492.487976;-273.000000;
325.500000;584.165374;540.756084;492.423621;-273.000000;
325.600000;584.019205;540.543633;492.492176;-273.000000;
325.700000;583.973774;540.606553;492.342268;-273.000000;
325.800000;584.079966;540.762525;492.365468;-273.000000;
325.900000;583.856113;540.486694;492.376294;-273.000000;
326.000000;583.917255;540.590505;492.383103;-273.000000;
326.100000;583.916021;540.396651;492.369750;-273.000000;
326.200000;583.838313;540.471968;492.237259;-273.000000;
326.300000;583.936455;540.426910;492.283015;-273.000000;
326.400000;583.831721;540.265009;492.155115;-273.000000;
326.500000;583.850397;540.418740;492.203232;-273.000000;
326.600000;583.787205;540.306192;492.086997;-273.000000;
326.700000;583.749211;540.321044;492.032462;-273.000000;
326.800000;583.716692;540.287532;492.344788;-273.000000;
326.900000;583.736184;540.173849;492.115888;-273.000000;
327.000000;583.656176;540.163048;492.046379;-273.000000;
327.100000;583.628526;540.226896;492.056306;-273.000000;
327.200000;583.554126;540.217381;492.012771;-273.000000;
327.300000;583.496811;540.190884;491.901759;-273.000000;
327.400000;583.571761;540.253298;491.978276;-273.000000;
327.500000;583.501042;540.023827;491.916497;-273.000000;
327.600000;583.516582;540.114833;491.942662;-273.000000;
327.700000;583.441255;539.917888;491.802691;-273.000000;
327.800000;583.378621;539.952977;491.884965;-273.000000;
327.900000;583.446687;539.859701;492.062926;-273.000000;
328.000000;583.345679;539.832436;491.942426;-273.000000;
328.100000;583.273682;539.783072;491.727291;-273.000000;
328.200000;583.382858;539.768456;491.820435;-273.000000;
328.300000;583.356155;539.804703;491.704462;-273.000000;
328.400000;583.141132;539.691330;491.677671;-273.000000;
328.500000;583.263200;539.761122;491.622035;-273.000000;
328.600000;583.099047;539.700688;491.619000;-273.000000;
328.700000;583.205837;539.828971;491.732829;-273.000000;
328.800000;583.218326;539.674121;491.422776;-273.000000;
328.900000;583.182311;539.711652;491.664065;-273.000000;
329.000000;583.019129;539.666583;491.504526;-273.000000;
329.100000;583.089695;539.622582;491.694265;-273.000000;
329.200000;582.940879;539.491105;491.520038;-273.000000;
329.300000;583.054503;539.604421;491.551174;-273.000000;
329.400000;582.987166;539.521759;491.494338;-273.000000;
329.500000;583.006492;539.452082;491.467447;-273.000000;
329.600000;583.011892;539.473871;491.359756;-273.000000;
329.700000;582.931524;539.263183;491.473512;-273.000000;
329.800000;582.942008;539.399398;491.366285;-273.000000;
329.900000;582.854376;539.272371;491.173538;-273.000000;
330.000000;582.894742;539.323714;491.382665;-273.000000;
330.100000;582.803347;539.220270;491.286432;-273.000000;
330.200000;582.771682;539.182635;491.192224;-273.000000;
330.300000;582.697376;539.147533;491.283594;-273.000000;
330.400000;582.742566;539.177877;491.273115;-273.000000;
330.500000;582.664305;539.055134;491.195579;-273.000000;
330.600000;582.757774;539.079833;491.156441;-273.000000;
330.700000;582.496416;538.918545;491.096759;-273.000000;
330.800000;582.616274;539.051363;491.241459;-273.000000;
330.900000;582.600000;539.029231;491.086524;-273.000000;
331.000000;582.531816;538.900721;491.002888;-273.000000;
331.100000;582.542821;538.982731;491.025544;-273.000000;
331.200000;582.524895;538.865331;491.034726;-273.000000;
331.300000;582.578661;538.918218;491.076544;-273.000000;
331.400000;582.428668;538.727593;490.908735;-273.000000;
331.500000;582.414087;538.765137;490.980335;-273.000000;
331.600000;582.415937;538.739780;490.848109;-273.000000;
331.700000;582.318855;538.763053;490.862726;-273.000000;
331.800000;582.399189;538.819577;490.919726;-273.000000;
331.900000;582.340203;538.762061;490.874062;-273.000000;
332.000000;582.260600;538.623064;490.764553;-273.000000;
332.100000;582.256339;538.658628;490.957491;-273.000000;
332.200000;582.222758;538.661147;490.729782;-273.000000;
332.300000;582.133237;538.598371;490.704518;-273.000000;
332.400000;582.205087;538.610652;490.578244;-273.000000;
332.500000;582.120634;538.566765;490.820453;-273.000000;
332.600000;582.202884;538.377778;490.794991;-273.000000;
332.700000;582.035042;538.355218;490.731285;-273.000000;
332.800000;582.095789;538.457265;490.568938;-273.000000;
332.900000;581.946232;538.352052;490.568265;-273.000000;
333.000000;582.084524;538.331562;490.617865;-273.000000;
333.100000;581.917558;538.329313;490.338491;-273.000000;
333.200000;582.160016;538.373959;490.573747;-273.000000;
333.300000;582.008863;538.164970;490.450574;-273.000000;
333.400000;581.961155;538.323009;490.460644;-273.000000;
333.500000;581.930563;538.196710;490.281291;-273.000000;
333.600000;581.898137;538.235564;490.405812;-273.000000;
333.700000;581.772729;538.084715;490.367847;-273.000000;
333.800000;581.862547;538.231858;490.326821;-273.000000;
333.900000;581.792105;538.079333;490.372079;-273.000000;
334.000000;581.820445;538.033159;490.342279;-273.000000;
334.100000;581.794292;538.076237;490.299712;-273.000000;
334.200000;581.590737;537.887533;490.238891;-273.000000;
334.300000;581.654739;538.093355;490.256094;-273.000000;
334.400000;581.589213;537.855827;490.201097;-273.000000;
334.500000;581.623845;537.849442;490.360388;-273.000000;
334.600000;581.435184;537.798010;490.139953;-273.000000;
334.700000;581.542176;537.913889;490.183906;-273.000000;
334.800000;581.508842;537.798452;490.039394;-273.000000;
334.900000;581.497958;537.808459;490.187012;-273.000000;
335.000000;581.423037;537.749289;490.163224;-273.000000;
335.100000;581.428487;537.829755;490.147300;-273.000000;
335.200000;581.378366;537.544982;490.020762;-273.000000;
335.300000;581.392439;537.746483;489.934550;-273.000000;
335.400000;581.284724;537.504271;490.000124;-273.000000;
335.500000;581.432042;537.747087;489.930762;-273.000000;
335.600000;581.334608;537.560153;489.938562;-273.000000;
335.700000;581.415534;537.632148;489.895406;-273.000000;
335.800000;581.272518;537.471571;489.818979;-273.000000;
335.900000;581.134934;537.553506;489.932971;-273.000000;
336.000000;581.213811;537.548407;489.886371;-273.000000;
336.100000;581.182334;537.584595;489.825388;-273.000000;
336.200000;581.223582;537.450432;490.022988;-273.000000;
336.300000;581.093471;537.361859;489.711997;-273.000000;
336.400000;581.180479;537.422089;489.789997;-273.000000;
336.500000;581.074955;537.319428;489.676824;-273.000000;
336.600000;581.057071;537.287635;489.699932;-273.000000;
336.700000;580.939921;537.263204;489.614947;-273.000000;
336.800000;580.954289;537.123717;489.631994;-273.000000;
336.900000;581.056139;537.191299;489.545082;-273.000000;
337.000000;581.053205;537.297568;489.652747;-273.000000;
337.100000;580.983395;537.093059;489.480947;-273.000000;
337.200000;580.904661;537.197848;489.421091;-273.000000;
337.300000;580.897655;537.082908;489.445500;-273.000000;
337.400000;580.888839;537.209565;489.629438;-273.000000;
337.500000;580.737305;537.106338;489.456082;-273.000000;
337.600000;580.849234;537.168837;489.410606;-273.000000;
337.700000;580.680624;537.002763;489.347935;-273.000000;
337.800000;580.672034;536.932874;489.549556;-273.000000;
337.900000;580.700284;536.811702;489.287847;-273.000000;
338.000000;580.627426;536.837555;489.452656;-273.000000;
338.100000;580.640484;536.751077;489.186021;-273.000000;
338.200000;580.721332;536.764363;489.316703;-273.000000;
338.300000;580.623766;536.865451;489.248674;-273.000000;
338.400000;580.520926;536.768333;489.145529;-273.000000;
338.500000;580.549226;536.735306;489.091324;-273.000000;
338.600000;580.610008;536.805983;489.271021;-273.000000;
338.700000;580.523482;536.754121;489.162038;-273.000000;
338.800000;580.389068;536.702622;489.136203;-273.000000;
338.900000;580.424884;536.740425;489.206838;-273.000000;
339.000000;580.409889;536.642867;489.141224;-273.000000;
339.100000;580.289666;536.530021;489.141476;-273.000000;
339.200000;580.303032;536.659222;489.175038;-273.000000;
339.300000;580.195329;536.422988;488.980141;-273.000000;
339.400000;580.214947;536.370623;489.139697;-273.000000;
339.500000;580.259474;536.475649;488.984179;-273.000000;
339.600000;580.289989;536.441037;488.896797;-273.000000;
339.700000;580.236324;536.417573;488.919941;-273.000000;
339.800000;580.102705;536.302707;488.823085;-273.000000;
339.900000;580.199129;536.370531;488.835441;-273.000000;
340.000000;580.066305;536.223996;488.855959;-273.000000;
340.100000;580.099066;536.329140;488.856650;-273.000000;
340.200000;580.043124;536.275218;488.837641;-273.000000;
340.300000;580.104179;536.327842;488.847585;-273.000000;
340.400000;580.009463;536.065790;488.721315;-273.000000;
340.500000;580.013921;536.206953;488.834694;-273.000000;
340.600000;580.020734;536.232268;488.753385;-273.000000;
340.700000;579.917284;536.195653;488.833544;-273.000000;
340.800000;579.932587;535.936302;488.622371;-273.000000;
340.900000;579.960071;536.118630;488.771297;-273.000000;
341.000000;579.861437;535.944502;488.618097;-273.000000;
341.100000;579.878029;536.127098;488.629532;-273.000000;
341.200000;579.865295;535.997295;488.413750;-273.000000;
341.300000;579.886784;536.004183;488.588606;-273.000000;
341.400000;579.760442;535.886598;488.323444;-273.000000;
341.500000;579.785658;535.919790;488.537474;-273.000000;
341.600000;579.653324;535.668594;488.380682;-273.000000;
341.700000;579.667689;535.720315;488.473835;-273.000000;
341.800000;579.679897;535.747836;488.514135;-273.000000;
341.900000;579.697879;535.632874;488.376674;-273.000000;
342.000000;579.653453;535.771419;488.424756;-273.000000;
342.100000;579.501297;535.809396;488.287882;-273.000000;
342.200000;579.518592;535.724238;488.259626;-273.000000;
342.300000;579.566484;535.785313;488.355315;-273.000000;
342.400000;579.584474;535.638752;488.164888;-273.000000;
342.500000;579.472463;535.562438;488.266482;-273.000000;
342.600000;579.403813;535.605360;488.144765;-273.000000;
342.700000;579.322939;535.437385;488.220618;-273.000000;
342.800000;579.466439;535.513236;488.183174;-273.000000;
342.900000;579.338497;535.469350;488.151194;-273.000000;
343.000000;579.369571;535.289763;488.096356;-273.000000;
343.100000;579.424253;535.504695;488.085556;-273.000000;
343.200000;579.332513;535.285403;488.110129;-273.000000;
343.300000;579.410671;535.396086;488.056221;-273.000000;
343.400000;579.199679;535.353709;488.037221;-273.000000;
343.500000;579.252055;535.362550;487.839156;-273.000000;
343.600000;579.149529;535.182171;488.011194;-273.000000;
343.700000;579.216561;535.251167;488.027059;-273.000000;
343.800000;579.151334;535.055061;487.972521;-273.000000;
343.900000;579.024834;535.251882;488.073818;-273.000000;
344.000000;579.118742;535.159839;487.698221;-273.000000;
344.100000;579.114732;534.998235;487.844094;-273.000000;
344.200000;579.132687;535.058919;487.821482;-273.000000;
344.300000;578.990029;534.926829;487.807191;-273.000000;
344.400000;579.061355;535.068532;487.818203;-273.000000;
344.500000;578.980532;534.879997;487.775350;-273.000000;
344.600000;578.981574;534.967885;487.713821;-273.000000;
344.700000;578.915321;534.907822;487.656994;-273.000000;
344.800000;578.866313;534.892417;487.743794;-273.000000;
344.900000;578.765866;534.871163;487.820738;-273.000000;
345.000000;578.805500;534.886796;487.725232;-273.000000;
345.100000;578.714874;534.801330;487.629162;-273.000000;
345.200000;578.840463;534.799291;487.548132;-273.000000;
345.300000;578.706679;534.586487;487.466924;-273.000000;
345.400000;578.693121;534.776987;487.598297;-273.000000;
345.500000;578.645047;534.668361;487.632941;-273.000000;
345.600000;578.647055;534.548814;487.595094;-273.000000;
345.700000;578.728426;534.667578;487.496332;-273.000000;
345.800000;578.512011;534.469712;487.402697;-273.000000;
345.900000;578.604055;534.663218;487.443541;-273.000000;
346.000000;578.553953;534.512847;487.409379;-273.000000;
346.100000;578.469026;534.606352;487.446282;-273.000000;
346.200000;578.468511;534.493481;487.365344;-273.000000;
346.300000;578.481253;534.557558;487.353279;-273.000000;
346.400000;578.551392;534.461325;487.288182;-273.000000;
346.500000;578.428192;534.312840;487.219635;-273.000000;
346.600000;578.489411;534.435670;487.267015;-273.000000;
346.700000;578.315895;534.286338;487.182562;-273.000000;
346.800000;578.359279;534.299141;487.170453;-273.000000;
346.900000;578.321545;534.247988;487.113715;-273.000000;
347.000000;578.308392;534.343941;487.249150;-273.000000;
347.100000;578.291500;534.205716;487.195462;-273.000000;
347.200000;578.198311;534.170684;487.237265;-273.000000;
347.300000;578.249711;534.167173;487.161529;-273.000000;
347.400000;578.146534;534.040885;487.157800;-273.000000;
347.500000;578.165324;534.135566;487.015471;-273.000000;
347.600000;578.050089;533.980772;486.952235;-273.000000;
347.700000;578.042716;534.121760;487.091991;-273.000000;
347.800000;578.063318;533.980359;487.099082;-273.000000;
347.900000;578.047650;533.982780;486.904429;-273.000000;
348.000000;578.041389;533.932328;487.066521;-273.000000;
348.100000;577.960684;533.905149;487.024009;-273.000000;
348.200000;578.030982;533.922008;486.871647;-273.000000;
348.300000;577.937421;533.833251;486.850803;-273.000000;
348.400000;578.005005;533.897913;486.840194;-273.000000;
348.500000;577.807347;533.646996;486.740129;-273.000000;
348.600000;577.900832;533.835222;486.933971;-273.000000;
348.700000;577.856763;533.854912;486.726000;-273.000000;
348.800000;577.828729;533.773852;486.873321;-273.000000;
348.900000;577.743837;533.712484;486.840003;-273.000000;
349.000000;577.645579;533.664760;486.722721;-273.000000;
349.100000;577.755129;533.782621;486.759426;-273.000000;
349.200000;577.727829;533.777620;486.658121;-273.000000;
349.300000;577.671863;533.569341;486.628932;-273.000000;
349.400000;577.656455;533.592216;486.641932;-273.000000;
